min_price,days_to_flight,depart_weekday,is_weekend,day_of_month,week_of_month,is_bayram,days_to_bayram,bayram_proximity,flight_count,airline_count,route_global_avg,route_global_std,temp_max,temp_min,precipitation,wind_speed,is_bad_weather,route_ADB_IST,route_AYT_IST,route_ESB_SAW,route_IST_ADB,route_IST_AYT,route_SAW_ESB,bayram_period_Bayram,bayram_period_Bayram Oncesi,bayram_period_Bayram Sonrasi,bayram_period_Normal,weather_condition_Acik,weather_condition_Ciseleme,weather_condition_Firtinali,weather_condition_Karli,weather_condition_Yagmurlu
1530.0,25,4,0,5,1,0,6,0.42437284567695,15,2,1637.92,383.0293814148297,27.3,15.2,4.9,14.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
1481.0,26,5,1,6,1,0,7,0.36787944117144233,14,2,1637.92,383.0293814148297,27.2,15.1,0.3,11.2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1530.0,27,6,1,7,1,0,8,0.31890655732397044,13,2,1637.92,383.0293814148297,28.4,14.9,0.0,9.9,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1481.0,28,0,0,8,2,0,9,0.2764530466295643,15,2,1637.92,383.0293814148297,28.1,15.5,0.2,13.4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1530.0,29,1,0,9,2,0,10,0.2396510364417758,13,2,1637.92,383.0293814148297,28.9,15.7,0.3,13.4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1487.0,30,2,0,10,2,0,11,0.20774818714360085,14,2,1637.92,383.0293814148297,24.0,16.6,3.5,14.4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2128.0,31,3,0,11,2,0,12,0.1800923121479524,14,2,1637.92,383.0293814148297,26.8,13.3,0.1,9.4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2128.0,32,4,0,12,2,0,13,0.15611804531597107,15,2,1637.92,383.0293814148297,28.5,14.6,0.0,11.8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2385.0,33,5,1,13,2,0,14,0.1353352832366127,14,2,1637.92,383.0293814148297,23.8,15.8,10.6,9.3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
2697.0,34,6,1,14,2,0,15,0.11731916609425078,13,2,1637.92,383.0293814148297,21.8,12.6,1.1,12.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1479.0,1,0,0,15,3,0,16,0.10170139230422684,13,2,1637.92,383.0293814148297,24.9,10.5,0.0,7.1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1269.0,2,1,0,16,3,0,17,0.08816268936235745,13,2,1637.92,383.0293814148297,28.1,10.8,0.0,10.3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1269.0,3,2,0,17,3,0,18,0.07642628699076807,13,2,1637.92,383.0293814148297,29.5,13.2,0.0,12.7,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1269.0,4,3,0,18,3,0,19,0.06625225915226167,15,2,1637.92,383.0293814148297,27.5,16.4,2.8,13.6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1269.0,5,4,0,19,3,0,20,0.05743261926761735,15,2,1637.92,383.0293814148297,19.4,14.7,29.3,17.6,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1269.0,6,5,1,20,3,0,21,0.049787068367863944,14,2,1637.92,383.0293814148297,20.1,13.8,0.6,13.3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1269.0,7,6,1,21,3,0,22,0.0431593092614526,15,2,1637.92,383.0293814148297,25.3,13.3,0.0,8.3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1269.0,9,1,0,23,4,0,24,0.032433240894795524,13,2,1637.92,383.0293814148297,30.6,16.9,0.0,9.9,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1269.0,10,2,0,24,4,0,25,0.028115659748972035,13,2,1637.92,383.0293814148297,31.5,18.5,0.0,10.3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1269.0,11,3,0,25,4,0,26,0.0243728440732796,14,2,1637.92,383.0293814148297,29.9,18.6,0.6,13.7,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1269.0,12,4,0,26,4,0,27,0.02112827988118328,16,2,1637.92,383.0293814148297,24.6,17.0,0.0,13.8,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1269.0,13,5,1,27,4,0,28,0.01831563888873418,14,2,1637.92,383.0293814148297,27.0,13.9,0.0,10.1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1742.0,14,6,1,28,4,0,29,0.015877422572448632,17,2,1637.92,383.0293814148297,26.8,15.3,7.65,26.4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1742.0,15,0,0,29,5,0,30,0.013763786733050402,14,2,1637.92,383.0293814148297,22.4,11.3,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1742.0,16,1,0,30,5,0,31,0.011931522535756143,14,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
1489.0,17,2,0,1,1,0,32,0.01034317319661825,15,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2015.0,18,3,0,2,1,0,33,0.008966268257436799,15,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2015.0,19,4,0,3,1,0,34,0.0077726597956035365,17,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2179.0,20,5,1,4,1,0,35,0.006737946999085467,15,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2015.0,21,6,1,5,1,0,36,0.005840977343195246,17,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2170.0,22,0,0,6,1,0,37,0.005063414171757493,14,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2015.0,23,1,0,7,1,0,38,0.0043893618427784395,13,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2015.0,24,2,0,8,2,0,39,0.003805040775511363,14,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2179.0,25,3,0,9,2,0,40,0.0032985057559390915,15,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2170.0,26,4,0,10,2,0,41,0.002859401742022366,17,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2179.0,27,5,1,11,2,0,42,0.0024787521766663585,15,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2015.0,28,6,1,12,2,0,43,0.002148775480909723,17,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2179.0,29,0,0,13,2,0,44,0.0018627259759257083,15,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2015.0,30,1,0,14,2,0,45,0.0016147559818205847,13,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2015.0,31,2,0,15,3,0,46,0.0013997962741296717,14,2,1637.92,383.0293814148297,22.0,11.2,0.0,12.2,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
